Product_Supermarket_Identifier,Product_Supermarket_Sales
FDJ09_CHUKWUDI046,2119.2043606730876
FDJ09_CHUKWUDI049,1571.16795586457
FDJ10_CHUKWUDI027,9402.191024537431
FDJ12_CHUKWUDI013,7977.740096698282
FDJ14_CHUKWUDI017,4187.190819366602
FDJ14_CHUKWUDI019,-524.5050778705627
FDJ14_CHUKWUDI046,3476.2165647652
FDJ16_CHUKWUDI017,3208.1636245267
FDJ16_CHUKWUDI018,-89.97256229771301
FDJ16_CHUKWUDI035,1814.3719391180202
FDJ16_CHUKWUDI046,2535.3091481586453
FDJ16_CHUKWUDI049,2085.1326216094894
FDJ20_CHUKWUDI045,4979.877054537064
FDJ22_CHUKWUDI013,7233.722395077115
FDJ26_CHUKWUDI018,9383.984096905566
FDJ26_CHUKWUDI046,8882.803858448286
FDJ27_CHUKWUDI017,5055.5298082762165
FDJ27_CHUKWUDI018,2588.4346670422237
FDJ27_CHUKWUDI045,4173.108886828413
FDJ28_CHUKWUDI010,2138.5012789692264
FDJ32_CHUKWUDI027,4848.282197413268
FDJ32_CHUKWUDI045,2718.8994324294617
FDJ32_CHUKWUDI046,2941.910156129743
FDJ33_CHUKWUDI027,8427.511409090715
FDJ33_CHUKWUDI035,4382.843362234067
FDJ34_CHUKWUDI027,8677.702549254405
FDJ36_CHUKWUDI027,7283.660674877814
FDJ36_CHUKWUDI035,3511.2382514829515
FDJ36_CHUKWUDI045,4138.607683731243
FDJ38_CHUKWUDI013,7246.8835973594105
FDJ40_CHUKWUDI027,7751.297639695462
FDJ40_CHUKWUDI035,3888.3703349956777
FDJ41_CHUKWUDI010,3162.5723421841394
FDJ41_CHUKWUDI013,9721.01242564246
FDJ41_CHUKWUDI018,12075.744238571147
FDJ41_CHUKWUDI035,9977.540157716838
FDJ41_CHUKWUDI046,10908.427489849739
FDJ44_CHUKWUDI013,6780.683095274726
FDJ45_CHUKWUDI018,-1131.8121541691944
FDJ45_CHUKWUDI019,-1527.5678394060815
FDJ45_CHUKWUDI027,3099.6837028687587
FDJ45_CHUKWUDI035,723.2835367899388
FDJ45_CHUKWUDI045,1795.2812764588743
FDJ45_CHUKWUDI049,1113.3612281384412
FDJ48_CHUKWUDI010,2845.8213536067633
FDJ48_CHUKWUDI013,9170.236161739333
FDJ48_CHUKWUDI046,10322.102889833273
FDJ50_CHUKWUDI035,1483.3431344161509
FDJ50_CHUKWUDI045,2475.097131366376
FDJ50_CHUKWUDI049,1821.1933243236272
FDJ53_CHUKWUDI027,8345.66462256154
FDJ53_CHUKWUDI035,4095.8492654853035
FDJ55_CHUKWUDI010,2757.5277776388684
FDJ55_CHUKWUDI013,8645.729938976234
FDJ55_CHUKWUDI018,9956.332197738811
FDJ55_CHUKWUDI046,9329.927781806211
FDJ56_CHUKWUDI017,4608.164608197636
FDJ56_CHUKWUDI019,-491.2077758073574
FDJ56_CHUKWUDI027,6698.721807725378
FDJ56_CHUKWUDI045,3922.1039040988544
FDJ57_CHUKWUDI010,2159.9223201987334
FDJ58_CHUKWUDI013,6615.907626131433
FDK02_CHUKWUDI035,4111.886075580842
FDK03_CHUKWUDI010,3064.8572450508364
FDK03_CHUKWUDI018,11779.026132407715
FDK03_CHUKWUDI046,10505.158029024955
FDK03_CHUKWUDI049,11144.377965986263
FDK04_CHUKWUDI017,3206.264127653325
FDK04_CHUKWUDI027,4439.667579377419
FDK04_CHUKWUDI045,2576.9593749505
FDK04_CHUKWUDI046,2582.9002964763204
FDK08_CHUKWUDI018,2456.7474285092903
FDK08_CHUKWUDI019,-257.67974424979184
FDK08_CHUKWUDI027,7119.342036018032
FDK09_CHUKWUDI010,2563.6533632309875
FDK09_CHUKWUDI046,9323.139836340793
FDK10_CHUKWUDI013,6978.599084115238
FDK14_CHUKWUDI017,4254.15824922896
FDK14_CHUKWUDI018,1426.3644848160911
FDK14_CHUKWUDI035,2597.6062722614734
FDK14_CHUKWUDI045,3522.093692290713
FDK14_CHUKWUDI046,3581.545266027213
FDK15_CHUKWUDI018,2425.08849633683
FDK15_CHUKWUDI019,-405.8200464701513
FDK15_CHUKWUDI027,6937.6209575124085
FDK15_CHUKWUDI035,3323.6969284799416
FDK16_CHUKWUDI018,2063.269821451977
FDK16_CHUKWUDI027,6577.887374684797
FDK16_CHUKWUDI035,3120.2212329335744
FDK16_CHUKWUDI045,3851.4563974930206
FDK20_CHUKWUDI027,8590.101795663475
FDK20_CHUKWUDI045,5021.040441545425
FDK21_CHUKWUDI010,3053.801525607356
FDK21_CHUKWUDI013,9423.404471256887
FDK21_CHUKWUDI018,11382.825770404306
FDK21_CHUKWUDI046,10292.251681005233
FDK21_CHUKWUDI049,10816.350374183268
FDK22_CHUKWUDI010,2515.0260078845313
FDK22_CHUKWUDI018,9384.897831313661
FDK24_CHUKWUDI018,-798.9112884962233
FDK24_CHUKWUDI019,-1380.4757307887776
FDK24_CHUKWUDI027,3692.778624823666
FDK24_CHUKWUDI035,1070.9103731277864
FDK24_CHUKWUDI045,2069.7850106152473
FDK24_CHUKWUDI046,2009.6292239757022
FDK27_CHUKWUDI027,8490.08791776339
FDK27_CHUKWUDI035,4339.284414372756
FDK28_CHUKWUDI010,2988.888002790045
FDK28_CHUKWUDI018,11809.889573932858
FDK28_CHUKWUDI046,10482.243698034436
FDK33_CHUKWUDI013,8058.162834092043
FDK34_CHUKWUDI013,9046.543721247814
FDK34_CHUKWUDI018,10811.734393589548
FDK36_CHUKWUDI017,3051.268329927232
FDK36_CHUKWUDI027,4049.1417485370766
FDK36_CHUKWUDI035,1266.3285613650223
FDK36_CHUKWUDI046,2199.7203734864015
FDK40_CHUKWUDI010,3242.50546161097
FDK40_CHUKWUDI013,9831.05458590528
FDK40_CHUKWUDI018,12257.848350757733
FDK40_CHUKWUDI027,16967.987183351303
FDK40_CHUKWUDI045,9926.935124070616
FDK40_CHUKWUDI046,10706.351634546067
FDK40_CHUKWUDI049,11647.525414732518
FDK41_CHUKWUDI017,4114.801653688541
FDK41_CHUKWUDI027,6383.1913430051645
FDK41_CHUKWUDI035,2673.5852208295837
FDK41_CHUKWUDI045,3408.015667268657
FDK41_CHUKWUDI046,3538.201476055314
FDK43_CHUKWUDI045,5193.17811594368
FDK45_CHUKWUDI035,3895.768379467074
FDK45_CHUKWUDI045,4598.077729057171
FDK46_CHUKWUDI010,3094.8887205169303
FDK46_CHUKWUDI018,11847.181834291201
FDK48_CHUKWUDI017,3952.324613384437
FDK48_CHUKWUDI027,5730.156399701955
FDK48_CHUKWUDI045,3232.2791063825134
FDK48_CHUKWUDI046,3372.254419730627
FDK48_CHUKWUDI049,2807.875930381473
FDK51_CHUKWUDI010,3326.3431633445434
FDK51_CHUKWUDI013,9960.42382760346
FDK51_CHUKWUDI027,17132.814053573064
FDK51_CHUKWUDI035,10118.190780146397
FDK51_CHUKWUDI046,10925.148837411194
FDK51_CHUKWUDI049,11578.577006311272
FDK52_CHUKWUDI010,2545.7714403423015
FDK52_CHUKWUDI013,8417.797484034905
FDK52_CHUKWUDI018,9934.90722706553
FDK55_CHUKWUDI017,4515.180872643483
FDK55_CHUKWUDI018,1899.8268777605845
FDK55_CHUKWUDI019,-464.23429081437644
FDK55_CHUKWUDI035,2910.729010611656
FDK55_CHUKWUDI045,3837.7029567228165
FDK56_CHUKWUDI010,2077.916311944253
FDK56_CHUKWUDI013,6971.669721686863
FDK57_CHUKWUDI027,8261.743934888742
FDK58_CHUKWUDI018,2624.0762082678266
FDK58_CHUKWUDI019,-115.268043849268
FDK58_CHUKWUDI027,7412.78220422368
FDK58_CHUKWUDI035,3695.3259625886567
FDK58_CHUKWUDI045,4354.329609838198
FDK60_CHUKWUDI018,2444.2975119269686
FDK60_CHUKWUDI035,3228.8794000676135
FDL02_CHUKWUDI019,-155.75442238303367
FDL03_CHUKWUDI013,7542.887036640779
FDL04_CHUKWUDI017,4986.532808264135
FDL04_CHUKWUDI027,7357.496580380015
FDL04_CHUKWUDI035,3504.8731216228334
FDL08_CHUKWUDI013,9211.094470381853
FDL08_CHUKWUDI046,10070.047852007789
FDL10_CHUKWUDI017,4935.144119775272
FDL10_CHUKWUDI018,2475.516781126149
FDL10_CHUKWUDI027,7134.501822947408
FDL10_CHUKWUDI035,3298.042094102013
FDL10_CHUKWUDI045,4200.841050554649
FDL12_CHUKWUDI019,-1056.5702523471555
FDL12_CHUKWUDI027,4595.781723249704
FDL12_CHUKWUDI035,1741.0751115492312
FDL12_CHUKWUDI046,2690.2599433356663
FDL13_CHUKWUDI010,2805.472775415401
FDL13_CHUKWUDI013,8829.06831579085
FDL13_CHUKWUDI018,10435.011186332325
FDL13_CHUKWUDI049,10049.645479467232
FDL16_CHUKWUDI017,2600.77437717421
FDL16_CHUKWUDI018,-916.3407124517253
FDL16_CHUKWUDI019,-1449.460553042707
FDL16_CHUKWUDI049,1530.8795567566995
FDL20_CHUKWUDI017,5122.948257272481
FDL20_CHUKWUDI027,7583.947536694119
FDL20_CHUKWUDI035,3741.2904589774553
FDL20_CHUKWUDI045,4436.468974709394
FDL21_CHUKWUDI019,-1230.7294235565932
FDL21_CHUKWUDI035,1181.6047288215486
FDL21_CHUKWUDI045,2234.9730795463547
FDL21_CHUKWUDI046,2133.5556757571176
FDL22_CHUKWUDI017,4610.144601754495
FDL22_CHUKWUDI027,6725.333158663125
FDL22_CHUKWUDI035,3054.3674878036836
FDL22_CHUKWUDI045,3878.3363249120302
FDL24_CHUKWUDI013,6692.622000385425
FDL25_CHUKWUDI017,4513.4120520397555
FDL25_CHUKWUDI018,1855.5418211885262
FDL27_CHUKWUDI018,377.42571622889955
FDL27_CHUKWUDI045,2995.481505839387
FDL27_CHUKWUDI046,2954.3527432854753
FDL27_CHUKWUDI049,2553.552678909502
FDL28_CHUKWUDI013,8804.33809290023
FDL32_CHUKWUDI017,5274.088906758232
FDL33_CHUKWUDI010,2048.602998299175
FDL33_CHUKWUDI013,7357.514506444451
FDL34_CHUKWUDI027,9573.939159263507
FDL36_CHUKWUDI017,4516.119848137372
FDL36_CHUKWUDI018,1735.9837988765212
FDL36_CHUKWUDI019,-537.8432332506636
FDL36_CHUKWUDI027,6318.242081221542
FDL36_CHUKWUDI045,3739.4811842765193
FDL38_CHUKWUDI018,1974.6017394956434
FDL38_CHUKWUDI019,-371.9660778399557
FDL38_CHUKWUDI027,6659.901450464153
FDL38_CHUKWUDI035,3156.369490520912
FDL38_CHUKWUDI045,3994.546795435017
FDL39_CHUKWUDI013,7030.853942090995
FDL40_CHUKWUDI018,2357.525591218611
FDL40_CHUKWUDI019,-284.7140434362227
FDL40_CHUKWUDI027,6893.1918238323415
FDL40_CHUKWUDI035,3230.8947035794845
FDL40_CHUKWUDI045,4038.0118217743
FDL43_CHUKWUDI017,4037.1316279768944
FDL43_CHUKWUDI027,5894.7904781734105
FDL43_CHUKWUDI035,2441.629900819855
FDL43_CHUKWUDI046,3355.2358293107245
FDL43_CHUKWUDI049,2954.0326305034105
FDL45_CHUKWUDI027,8744.225225133589
FDL45_CHUKWUDI035,4378.379512481391
FDL45_CHUKWUDI045,5081.061357901664
FDL46_CHUKWUDI027,8191.206289312453
FDL46_CHUKWUDI035,4198.450234972173
FDL48_CHUKWUDI017,3017.300778628676
FDL48_CHUKWUDI027,3939.780779877561
FDL48_CHUKWUDI035,1345.8701528240927
FDL48_CHUKWUDI046,2294.3388310570735
FDL48_CHUKWUDI049,1803.3979388305452
FDL51_CHUKWUDI013,8232.55992278934
FDL51_CHUKWUDI046,8921.990667449543
FDL52_CHUKWUDI017,2611.9346627990017
FDL52_CHUKWUDI018,-1167.1480205643456
FDL52_CHUKWUDI019,-1291.9817868715618
FDL52_CHUKWUDI027,3518.4259747189935
FDL52_CHUKWUDI046,1858.9314663931727
FDL56_CHUKWUDI018,1669.4667996785138
FDL56_CHUKWUDI019,-686.3059099947568
FDL56_CHUKWUDI027,6255.418201632332
FDL56_CHUKWUDI035,2723.515449732542
FDL56_CHUKWUDI045,3513.032924958854
FDL57_CHUKWUDI013,9878.318723031785
FDL57_CHUKWUDI018,11913.571513444767
FDL57_CHUKWUDI049,11312.438585504307
FDL58_CHUKWUDI010,3213.7453082751017
FDL58_CHUKWUDI013,10007.409025537432
FDL58_CHUKWUDI018,12294.971284903935
FDL58_CHUKWUDI035,10109.364500962896
FDL58_CHUKWUDI045,10039.961228330736
FDL58_CHUKWUDI046,10773.458320937352
FDL58_CHUKWUDI049,11537.916106813122
FDM01_CHUKWUDI017,5069.804410475539
FDM01_CHUKWUDI018,2550.6151448450983
FDM01_CHUKWUDI027,7280.68697640649
FDM01_CHUKWUDI035,3485.2230974393897
FDM02_CHUKWUDI017,4526.976911739912
FDM02_CHUKWUDI018,1826.360170184751
FDM02_CHUKWUDI035,2845.5114771552617
FDM02_CHUKWUDI046,3813.723089568084
FDM03_CHUKWUDI017,5066.463087611017
FDM03_CHUKWUDI027,7806.371238718042
FDM03_CHUKWUDI035,3507.4103242603596
FDM04_CHUKWUDI017,3131.966716887313
FDM04_CHUKWUDI018,-329.89075325615704
FDM04_CHUKWUDI035,1517.2516579672229
FDM04_CHUKWUDI046,2502.1538134176517
FDM04_CHUKWUDI049,2018.4065942543093
FDM08_CHUKWUDI010,2681.606997333467
FDM08_CHUKWUDI013,8607.295586971799
FDM08_CHUKWUDI046,9294.910803596955
FDM10_CHUKWUDI013,8071.813278061338
FDM12_CHUKWUDI010,2092.242863997002
FDM14_CHUKWUDI027,7732.744478894398
FDM14_CHUKWUDI035,3735.532336435397
FDM16_CHUKWUDI018,1199.398551744991
FDM16_CHUKWUDI046,3375.30542938679
FDM20_CHUKWUDI013,9197.102893050527
FDM20_CHUKWUDI018,11259.320644212188
FDM20_CHUKWUDI046,9969.083778288448
FDM21_CHUKWUDI049,11314.28851404693
FDM22_CHUKWUDI019,-1031.7308328312356
FDM22_CHUKWUDI027,4486.143461036263
FDM22_CHUKWUDI035,1650.562260900042
FDM25_CHUKWUDI013,6715.443670426146
FDM28_CHUKWUDI010,1917.8310799251776
FDM28_CHUKWUDI013,6800.445164742996
FDM32_CHUKWUDI018,1859.6184953297488
FDM32_CHUKWUDI046,3973.0033870092593
FDM33_CHUKWUDI013,8349.520971828606
FDM33_CHUKWUDI018,9737.561377657927
FDM33_CHUKWUDI046,8935.67305440188
FDM34_CHUKWUDI027,9069.345442992984
FDM36_CHUKWUDI013,6582.362002297421
FDM38_CHUKWUDI046,2454.1785841695964
FDM39_CHUKWUDI010,2050.917097690515
FDM39_CHUKWUDI013,6759.7833401846
FDM44_CHUKWUDI017,5050.090976262349
FDM44_CHUKWUDI019,37.41796855523717
FDM44_CHUKWUDI045,4353.620124961948
FDM45_CHUKWUDI035,4349.81591194286
FDM45_CHUKWUDI045,4875.985373818432
FDM46_CHUKWUDI027,6418.927325228346
FDM46_CHUKWUDI035,2946.487485343707
FDM46_CHUKWUDI045,3737.231414150214
FDM50_CHUKWUDI018,214.91070029814728
FDM50_CHUKWUDI027,4888.136048347107
FDM50_CHUKWUDI035,1951.0965542204212
FDM50_CHUKWUDI045,2925.500272095087
FDM51_CHUKWUDI017,5074.118349953205
FDM51_CHUKWUDI035,3604.9277743991697
FDM51_CHUKWUDI045,4407.561406976776
FDM56_CHUKWUDI017,5181.227061107755
FDM56_CHUKWUDI019,-143.7817564662546
FDM56_CHUKWUDI027,7721.189406505204
FDM57_CHUKWUDI017,4422.358517761226
FDM57_CHUKWUDI035,2766.0939185426105
FDM57_CHUKWUDI045,3642.936836736044
FDM57_CHUKWUDI046,3764.6363372334745
FDM58_CHUKWUDI017,5437.418263708474
FDM58_CHUKWUDI027,8118.895596201182
FDM60_CHUKWUDI017,2827.177272525383
FDM60_CHUKWUDI018,-890.9885002108058
FDM60_CHUKWUDI046,1975.2710477671353
FDM60_CHUKWUDI049,1526.7031614374137
FDN01_CHUKWUDI010,1759.6120708453236
FDN02_CHUKWUDI013,7857.851443637628
FDN02_CHUKWUDI046,8540.96074573684
FDN03_CHUKWUDI010,3129.2547007459216
FDN03_CHUKWUDI046,10368.025937127764
FDN04_CHUKWUDI013,6858.5410800961545
FDN08_CHUKWUDI027,8090.53926506103
FDN08_CHUKWUDI045,4784.0624580342555
FDN09_CHUKWUDI010,2924.6682839769637
FDN09_CHUKWUDI013,9142.964207910467
FDN09_CHUKWUDI018,11380.430100768222
FDN10_CHUKWUDI027,8281.305089165806
FDN10_CHUKWUDI035,4205.951871204423
FDN10_CHUKWUDI045,4884.762707233545
FDN12_CHUKWUDI027,8040.136954929098
FDN12_CHUKWUDI045,4430.142486365745
FDN13_CHUKWUDI017,4698.334779953468
FDN13_CHUKWUDI019,-501.62126614071894
FDN13_CHUKWUDI045,3891.3859461060492
FDN15_CHUKWUDI027,9582.124572005705
FDN16_CHUKWUDI017,5083.083049159963
FDN16_CHUKWUDI045,4409.492694018292
FDN22_CHUKWUDI013,9505.539767004782
FDN22_CHUKWUDI018,11472.958499348257
FDN24_CHUKWUDI017,2977.8343002367765
FDN24_CHUKWUDI019,-1256.813089476782
FDN24_CHUKWUDI027,4428.371183683863
FDN24_CHUKWUDI045,2449.425083784503
FDN24_CHUKWUDI046,2338.963158754632
FDN25_CHUKWUDI018,43.57460145128425
FDN25_CHUKWUDI019,-1037.5417222222313
FDN25_CHUKWUDI035,1773.237401336315
FDN25_CHUKWUDI049,2163.4882966476725
FDN27_CHUKWUDI027,8172.125943355961
FDN27_CHUKWUDI035,4103.970937288366
FDN28_CHUKWUDI017,5150.927104822476
FDN28_CHUKWUDI018,2711.1203444490675
FDN28_CHUKWUDI035,3553.359920907533
FDN31_CHUKWUDI013,7225.680606257869
FDN33_CHUKWUDI027,6651.8168629638385
FDN34_CHUKWUDI013,6683.299468140933
FDN38_CHUKWUDI013,9376.469072316075
FDN38_CHUKWUDI018,11478.524958731607
FDN38_CHUKWUDI046,10293.937868034234
FDN39_CHUKWUDI013,6631.31189291866
FDN45_CHUKWUDI046,9149.480239885044
FDN46_CHUKWUDI017,5244.639342477894
FDN46_CHUKWUDI035,3442.7660989548313
FDN46_CHUKWUDI045,4102.373911696719
FDN48_CHUKWUDI018,2045.9749885237543
FDN48_CHUKWUDI019,-542.3940548434621
FDN48_CHUKWUDI027,6460.40175408253
FDN48_CHUKWUDI035,2914.625615435769
FDN48_CHUKWUDI045,3847.234543611761
FDN49_CHUKWUDI018,-988.6254056557082
FDN49_CHUKWUDI035,992.0450118995504
FDN49_CHUKWUDI046,1927.5043205701513
FDN49_CHUKWUDI049,1375.4791369641898
FDN50_CHUKWUDI018,2271.5859784678323
FDN50_CHUKWUDI027,6851.364306221716
FDN52_CHUKWUDI027,6235.978418925428
FDN57_CHUKWUDI027,9597.978682446992
FDN58_CHUKWUDI013,8821.17298197688
FDN58_CHUKWUDI018,10469.027587236487
FDN58_CHUKWUDI046,9596.275698449463
FDN58_CHUKWUDI049,10026.037114497623
FDO01_CHUKWUDI027,9056.7849774739
FDO01_CHUKWUDI045,5351.607264659251
FDO03_CHUKWUDI018,10201.287488628295
FDO04_CHUKWUDI017,3279.419542030664
FDO04_CHUKWUDI018,-218.92100184690207
FDO04_CHUKWUDI027,4367.710020092898
FDO04_CHUKWUDI046,2604.123915871256
FDO09_CHUKWUDI013,9877.931793927215
FDO09_CHUKWUDI045,9867.633201263961
FDO09_CHUKWUDI046,10719.824048567913
FDO09_CHUKWUDI049,11498.177476524841
FDO10_CHUKWUDI017,3423.3155575696146
FDO10_CHUKWUDI019,-856.8920084998244
FDO10_CHUKWUDI027,4740.533851412707
FDO10_CHUKWUDI035,1889.2867898924742
FDO10_CHUKWUDI045,2825.0778026912594
FDO10_CHUKWUDI046,2692.9829496219754
FDO11_CHUKWUDI010,3081.6717519006925
FDO11_CHUKWUDI046,10334.349781741854
FDO11_CHUKWUDI049,10772.460146415397
FDO12_CHUKWUDI013,7379.659942253958
FDO12_CHUKWUDI046,7984.969525792636
FDO15_CHUKWUDI017,4076.696168425493
FDO15_CHUKWUDI018,1142.9936151984148
FDO15_CHUKWUDI019,-630.8846326263156
FDO15_CHUKWUDI027,5703.179922919138
FDO15_CHUKWUDI035,2479.918842278421
FDO15_CHUKWUDI049,2978.7601282394025
FDO16_CHUKWUDI018,1459.5811188477091
FDO16_CHUKWUDI045,3541.260067341849
FDO16_CHUKWUDI046,3632.173465096974
FDO16_CHUKWUDI049,3278.084393489873
FDO19_CHUKWUDI017,3105.0559319633758
FDO19_CHUKWUDI018,-409.61247850814834
FDO19_CHUKWUDI027,4164.0505071724765
FDO19_CHUKWUDI035,1388.158196659293
FDO19_CHUKWUDI045,2508.602058064542
FDO19_CHUKWUDI046,2389.9864946482703
FDO19_CHUKWUDI049,1965.538254262996
FDO20_CHUKWUDI013,9504.744416224421
FDO20_CHUKWUDI018,11412.423169266316
FDO20_CHUKWUDI046,10495.864576506545
FDO20_CHUKWUDI049,10972.772970529972
FDO21_CHUKWUDI013,8555.500986706698
FDO21_CHUKWUDI018,9975.578039611923
FDO21_CHUKWUDI046,9464.11353579606
FDO22_CHUKWUDI017,4407.94351241726
FDO22_CHUKWUDI018,1425.9404979811516
FDO22_CHUKWUDI035,2702.6827882856596
FDO22_CHUKWUDI045,3624.3292925159913
FDO22_CHUKWUDI049,3290.7527168068336
FDO23_CHUKWUDI017,4470.667919129715
FDO23_CHUKWUDI018,1931.567724112072
FDO23_CHUKWUDI019,-564.267079470912
FDO23_CHUKWUDI027,6510.958244455745
FDO23_CHUKWUDI035,2961.6704220739193
FDO23_CHUKWUDI045,3998.942379112239
FDO25_CHUKWUDI010,2122.926828696276
FDO25_CHUKWUDI046,8487.845892987098
FDO27_CHUKWUDI018,2069.560869867564
FDO27_CHUKWUDI027,6662.309264606913
FDO27_CHUKWUDI045,4170.901426280965
FDO28_CHUKWUDI027,8348.998440031195
FDO28_CHUKWUDI035,4105.7395000847755
FDO31_CHUKWUDI017,4249.907815225306
FDO31_CHUKWUDI018,1470.269951370894
FDO31_CHUKWUDI027,6176.633620602312
FDO31_CHUKWUDI046,3573.605618000962
FDO32_CHUKWUDI017,2669.4431449173717
FDO32_CHUKWUDI018,-783.1553322799737
FDO32_CHUKWUDI027,3665.6795703853713
FDO32_CHUKWUDI035,1028.2507565593114
FDO32_CHUKWUDI045,2056.626306631253
FDO32_CHUKWUDI046,1971.4839254368562
FDO32_CHUKWUDI049,1527.0304154240293
FDO36_CHUKWUDI013,6795.431031028158
FDO37_CHUKWUDI010,2682.387531104381
FDO37_CHUKWUDI013,8715.186501073535
FDO37_CHUKWUDI018,10398.952197513892
FDO37_CHUKWUDI049,9871.67623111431
FDO38_CHUKWUDI017,3963.7438387544826
FDO38_CHUKWUDI018,1097.4740739266854
FDO38_CHUKWUDI027,5785.93850840372
FDO38_CHUKWUDI045,3354.2924899845384
FDO38_CHUKWUDI049,2939.265210096957
FDO39_CHUKWUDI013,7030.731195432949
FDO44_CHUKWUDI027,7571.000614748918
FDO44_CHUKWUDI035,3704.33566691156
FDO44_CHUKWUDI045,4418.728153615724
FDO45_CHUKWUDI017,4667.921224219375
FDO45_CHUKWUDI018,1837.1404829685343
FDO45_CHUKWUDI027,6602.314414067543
FDO45_CHUKWUDI045,3907.6655793947866
FDO45_CHUKWUDI046,4002.698574005044
FDO46_CHUKWUDI013,7251.275265543256
FDO48_CHUKWUDI013,8394.125400577555
FDO48_CHUKWUDI018,9788.447078612866
FDO48_CHUKWUDI046,9152.293875338743
FDO49_CHUKWUDI019,-1104.8495648016687
FDO49_CHUKWUDI027,4222.137775005074
FDO49_CHUKWUDI046,2381.1044560417067
FDO49_CHUKWUDI049,1850.055977975484
FDO50_CHUKWUDI017,4617.9675071768
FDO50_CHUKWUDI018,2233.5551298332866
FDO50_CHUKWUDI027,6616.587290163152
FDO50_CHUKWUDI046,3870.724332142039
FDO51_CHUKWUDI018,-712.2946782395011
FDO51_CHUKWUDI027,3873.2059060923057
FDO52_CHUKWUDI013,6658.52440323378
FDO56_CHUKWUDI035,4109.767898939899
FDO56_CHUKWUDI045,4937.41617945442
FDO60_CHUKWUDI017,3085.525893197395
FDO60_CHUKWUDI018,-776.0616578466725
FDO60_CHUKWUDI027,3734.042151700938
FDO60_CHUKWUDI035,1092.0360774126602
FDO60_CHUKWUDI046,2049.5295001300983
FDP03_CHUKWUDI035,4489.258523520664
FDP03_CHUKWUDI045,5005.065132046235
FDP04_CHUKWUDI018,330.2942069720011
FDP04_CHUKWUDI027,4925.313702265616
FDP04_CHUKWUDI045,2988.60171247751
FDP04_CHUKWUDI046,2915.156943514128
FDP04_CHUKWUDI049,2401.081361996825
FDP07_CHUKWUDI013,7450.554130742326
FDP07_CHUKWUDI046,8081.877602443681
FDP08_CHUKWUDI013,7449.122763839667
FDP10_CHUKWUDI017,5084.285717362422
FDP10_CHUKWUDI027,7403.075843631523
FDP10_CHUKWUDI035,3462.236228580354
FDP10_CHUKWUDI045,4261.664806606481
FDP11_CHUKWUDI010,2423.431614927831
FDP11_CHUKWUDI013,8218.232287755935
FDP11_CHUKWUDI046,8846.82495441602
FDP12_CHUKWUDI017,2517.681281291647
FDP12_CHUKWUDI035,851.6286133163376
FDP12_CHUKWUDI045,1981.4677699666936
FDP12_CHUKWUDI046,1848.1660836535739
FDP12_CHUKWUDI049,1286.6848936415045
FDP13_CHUKWUDI018,-1022.8978633815423
FDP13_CHUKWUDI019,-1391.0044557595393
FDP13_CHUKWUDI027,3501.5159682189114
FDP13_CHUKWUDI049,1309.1840520033147
FDP15_CHUKWUDI010,3176.8907353976974
FDP16_CHUKWUDI010,2931.999866424594
FDP16_CHUKWUDI018,11046.70761010074
FDP16_CHUKWUDI046,10109.255337910377
FDP16_CHUKWUDI049,10649.200035175774
FDP19_CHUKWUDI045,4908.58525111468
FDP20_CHUKWUDI045,5079.050204831758
FDP22_CHUKWUDI017,3077.8888462559553
FDP22_CHUKWUDI018,-289.99184193927795
FDP22_CHUKWUDI027,4545.7839137639385
FDP22_CHUKWUDI035,1516.204343030462
FDP22_CHUKWUDI045,2471.538462616387
FDP22_CHUKWUDI049,1873.4669819929404
FDP23_CHUKWUDI013,8236.072289909236
FDP23_CHUKWUDI018,9471.765019306215
FDP24_CHUKWUDI027,8266.838304619305
FDP24_CHUKWUDI045,4826.739686334389
FDP25_CHUKWUDI010,2504.7198325247737
FDP25_CHUKWUDI018,9545.275224854588
FDP25_CHUKWUDI046,9038.845357277314
FDP26_CHUKWUDI017,4913.0318555755075
FDP26_CHUKWUDI018,2438.629521302297
FDP26_CHUKWUDI019,-342.9485737530049
FDP27_CHUKWUDI010,1860.9680791734718
FDP27_CHUKWUDI013,7395.598064532853
FDP28_CHUKWUDI010,3166.4996252337005
FDP28_CHUKWUDI013,9832.568107969593
FDP28_CHUKWUDI018,12002.166215973673
FDP28_CHUKWUDI045,9895.133645330556
FDP28_CHUKWUDI046,10781.977276391
FDP28_CHUKWUDI049,11448.20881602331
FDP31_CHUKWUDI017,3485.415227131569
FDP31_CHUKWUDI018,184.11433422460686
FDP31_CHUKWUDI027,4891.278388762497
FDP31_CHUKWUDI035,1828.168312901049
FDP31_CHUKWUDI046,2842.1981495810905
FDP33_CHUKWUDI013,9651.610754199326
FDP33_CHUKWUDI018,11891.5872048171
FDP33_CHUKWUDI046,10380.603560748626
FDP36_CHUKWUDI017,2959.5285652860766
FDP36_CHUKWUDI018,-218.54915430152323
FDP37_CHUKWUDI045,4943.6183737741085
FDP38_CHUKWUDI017,3090.869213261525
FDP38_CHUKWUDI027,4247.182947927504
FDP38_CHUKWUDI049,1810.4868521838216
FDP39_CHUKWUDI017,3099.604367996333
FDP39_CHUKWUDI018,-444.6223336419789
FDP39_CHUKWUDI019,-1173.97855943162
FDP39_CHUKWUDI027,4219.179220086196
FDP39_CHUKWUDI045,2432.62246661901
